,reviewID,reviewContent,flagged
16704,XFcpc2WA74jwU2ZeJ,"3.5 I've been to some bars in L.A. where bartenders have told me they were inspired by the cocktails at Chicago's The Violet Hour. I've read some articles about this bar and it was my #1 cocktail bar I had to try. After dinner at Moto, we headed over and experienced a brief wait. It wasn't too terrible but some jerks were also waiting and causing a ruckus. It seems the three misters were drunk and/or high. And if we hadn't been let in at the right moment, I would have spoken to the bouncer as one of the house rules at the Violet Hour is not bringing anyone you wouldn't want at your mother's house for Sunday supper. These three were definitely not welcome guests. I lost track of them and perhaps they were let in after all. I saw someone with a baseball cap on and it was clearly against their house rules. Still, the Violet Hour speaks of a certain genteelness and charm. The highbacked chairs reminded me of the chairs on the Haunted Mansion ride at Disneyland. They afforded privacy and perhaps a few secrets were exchanged. Although they didn't entirely block your view. The booth next to our table was clearly on display and vice versa. The cocktail menu is short but the book of liquors was quite heavy. I opted for one of their signature cocktails since we weren't at the bar. I tend to like to sit at the bar and chat with the bartender to get a custom cocktail. The one I ordered from their list was fantastic. Alas, we only had time for one before we disappeared into the night. But considering the pub crawl we had the night before, it was probably for the best.",N
24696,GALyyzyMu63qfJcqs1VQHg,Saw it on the food channel and travel channel. Decided to try it. Drove over an hour to get thier. Worth it. Very good food. Can't wait to go back.,N
18675,XTtZn-PZlHYeX1arx1KNFg,"Another winner from Jerry Kleiner. This is my first thought when it comes to taking a large group out, especially boisterous out of towners you want to please. Large, loud, and grandeur really sums Carnivale up. The interior of this place is unmatched by any other restaurant. It starts out with a very large bar area outside the entrance where you can mingle over a mojito while you're waiting for your table. The dagger is entering into the  theatre-like main dining room with its gigantic ceilings and wild bold color. The walls lining it are stocked with unreachable wine bottles, and large colorful lanterns hang down from the ceilings.        Oh, and the food. Fabulous Nuevo Latino cuisine; try a ceviche tasting sampler to start off; includes ahi tuna, fluke, and scallops. Try the arrachera (skirt steak) for your entree, or the borrego (wood-grilled lamb).        And don't forget to keep the drinks flowing. The reserve wine list is impressive. I'm also a weakling for a good rasberry mojito after dinner. Arrrrrrriba!",N
40605,-Pwy5,"Ok I totally get that this isn't your every day grocery store and that the price tag on a lot of these items are more than you might typically spend but.. they its quality! This store was amazing, I really wish we had this in SOCAL - there are so many amazing products here (and all really well designed I might add!)",N
43429,t3XQx-Vnxl03igeZ8veZww,"It's kind of nuts to me that L&E's average rating is 4 stars, when everyone I know (and everyone everyone I know knows) absolutely loves this place. It's hands-down my favorite place for brunch in the neighborhood, even though coming in close to the end pretty much guarantees they will already be out of almost everything. Who cares -- it's forced me to try spectacular entrees that I normally would have overlooked. I'm thinking specifically of the crabcake eggs benedict. Holy sh*t, it's like a nonstop barrage of heaven in your mouth. And oh my god the butternut squash soup. I dare you to find one single squash-soup fanatic who would not love to drink gallons of the stuff. Loves it!",N
2737,AO07,"The food is WELL worth the wait in line, and actually the wait has never been terrible when I've gone. Once you've placed your order though, you'll be eating duck fat fries before you know it. If I had one complaint it's that I can't get foie gras as a topping for any dog, because foie gras makes everything better. Delicious.",N
47276,eCAt8O3jWR1c,"This has become one of my favorite, ""go to"" restaurants in Chicago.  always fun, always great food and a very pleasant staff.",N
19936,BfKUp,"This is one of my few 5 star reviews. Love the Bad Apple. Wish Summer wasn't over as once the nice outdoor patio closes, I'll have to start waiting for tables during peak hours, as the place isn't all that large. They have extremely creative burgers/toppings, and a variety of seasonings for their fries (Old Bay seasoning on fries is awesome!). The actual burger itself is tasty, but not as good as Jury's -- probably my only neg, and it's a nit-picky one. That being said, Jury's doesn't have the variety/toppings that Bad Apple has. I like both restaurants, but for different reasons. The Edmund Fig-Gerald, Frenchie, and Black & Blue are my favorite custom burgers. The Slow Burn burger definitely burned -- those who have spicy palates will enjoy. When the plates come out, they seem small at first. Then at the end, I feel stuffed. Because of that, I've never had an appetizer but my friends say the poutine is really good. The beer list is massive and well chosen, and the bartenders and wait staff are very knowledgeable. You will find a beer you like here, and probably many you've never tried.",N
16941,WRsG7CTvUFJaL,"Better through the week when its quieter (If its too loud, you're too old)",N
51352,OSxlS36XKpgxrk1tkMoQkQ,"I really really really like this restaurant.  I only gave it four stars because of a few minor issues.  One is size, it can be very cramped inside here.  Another has to do with the up charge for getting chicken or any sort of meat for your salad from the salad bar.  It is the only salad bar that I know of that does that.  While I am sure there are others, it definitely does not seem to be the standard.  The food is always top notch, and the salad bar is always fresh.",N
65832,DQU_aI-zBtVaCOM0VNmh4A,"Wakamono used to be a small establishment.  Back then it a little more quiet, cozy, and the food arrived quickly.  Now it has expanded (a testament to the quality), but it doesn't appear they've hired any more sushi chefs.  This had lead to what I consider a very, very long wait for my meal.  The quality is excellent.  I've been to this establishment more than a handful of times, and each one has been a delight to my tastebuds.  But that is where the joy ends.  The restaurant is far too large for the number of chefs they have.  And the noise is just excessive.  The entire place is built with very eye pleasing wood, but with the very loud music and large number of people, it makes conversing very difficult.  Truthfully, during the nicer months, I would never eat there if I couldn't be certain of seating outside.  Not being able to converse with my dinner mates is a serious issue.Suggestions for the owners (I'm sure they read this):  Invest in some noise absorbing materials and turn down the music.  We're not at a club or a bar.  We're at a restaurant, trying to enjoy our meal and talk with friends.  And get a few more chefs.  You could turn more tables and make more money.  Waiting an hour for food is just not cool and may drive people to find quicker delivering establishments (they exist).I wish there were more options for ranking instead of a single star rating.  The food would get a 5, decor a 4, experience a 2.",Y
